subject,file,link,lineno,MLOC,experience-based,statistics-based,tuning machine,smell
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/plugins/extract/align/_base.py,https://github.com/deepfakes/faceswap/blame/master/plugins/extract/align/_base.py#L216,216,1,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/plugins/extract/align/_base.py,https://github.com/deepfakes/faceswap/blame/master/plugins/extract/align/_base.py#L221,221,7,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/plugins/extract/align/_base.py,https://github.com/deepfakes/faceswap/blame/master/plugins/extract/align/_base.py#L234,234,7,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/plugins/extract/align/_base.py,https://github.com/deepfakes/faceswap/blame/master/plugins/extract/align/_base.py#L244,244,4,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/plugins/extract/align/_base.py,https://github.com/deepfakes/faceswap/blame/master/plugins/extract/align/_base.py#L251,251,5,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/plugins/extract/align/cv2_dnn.py,https://github.com/deepfakes/faceswap/blame/master/plugins/extract/align/cv2_dnn.py#L35,35,9,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/plugins/extract/align/cv2_dnn.py,https://github.com/deepfakes/faceswap/blame/master/plugins/extract/align/cv2_dnn.py#L47,47,2,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/plugins/extract/align/cv2_dnn.py,https://github.com/deepfakes/faceswap/blame/master/plugins/extract/align/cv2_dnn.py#L52,52,4,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/plugins/extract/align/cv2_dnn.py,https://github.com/deepfakes/faceswap/blame/master/plugins/extract/align/cv2_dnn.py#L59,59,22,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/plugins/extract/align/cv2_dnn.py,https://github.com/deepfakes/faceswap/blame/master/plugins/extract/align/cv2_dnn.py#L88,88,6,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/plugins/extract/align/cv2_dnn.py,https://github.com/deepfakes/faceswap/blame/master/plugins/extract/align/cv2_dnn.py#L97,97,22,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/plugins/extract/align/cv2_dnn.py,https://github.com/deepfakes/faceswap/blame/master/plugins/extract/align/cv2_dnn.py#L130,130,17,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/plugins/extract/align/cv2_dnn.py,https://github.com/deepfakes/faceswap/blame/master/plugins/extract/align/cv2_dnn.py#L151,151,4,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/plugins/extract/align/cv2_dnn.py,https://github.com/deepfakes/faceswap/blame/master/plugins/extract/align/cv2_dnn.py#L158,158,2,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/plugins/extract/align/cv2_dnn.py,https://github.com/deepfakes/faceswap/blame/master/plugins/extract/align/cv2_dnn.py#L163,163,8,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/plugins/extract/align/fan.py,https://github.com/deepfakes/faceswap/blame/master/plugins/extract/align/fan.py#L15,15,11,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/plugins/extract/align/fan.py,https://github.com/deepfakes/faceswap/blame/master/plugins/extract/align/fan.py#L28,28,6,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/plugins/extract/align/fan.py,https://github.com/deepfakes/faceswap/blame/master/plugins/extract/align/fan.py#L40,40,7,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/plugins/extract/align/fan.py,https://github.com/deepfakes/faceswap/blame/master/plugins/extract/align/fan.py#L50,50,11,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/plugins/extract/align/fan.py,https://github.com/deepfakes/faceswap/blame/master/plugins/extract/align/fan.py#L64,64,29,0,1,0,True
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/plugins/extract/align/fan.py,https://github.com/deepfakes/faceswap/blame/master/plugins/extract/align/fan.py#L100,100,16,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/plugins/extract/align/fan.py,https://github.com/deepfakes/faceswap/blame/master/plugins/extract/align/fan.py#L119,119,4,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/plugins/extract/align/fan.py,https://github.com/deepfakes/faceswap/blame/master/plugins/extract/align/fan.py#L128,128,2,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/plugins/extract/align/fan.py,https://github.com/deepfakes/faceswap/blame/master/plugins/extract/align/fan.py#L133,133,20,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/plugins/extract/mask/_base.py,https://github.com/deepfakes/faceswap/blame/master/plugins/extract/mask/_base.py#L52,52,13,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/plugins/extract/mask/_base.py,https://github.com/deepfakes/faceswap/blame/master/plugins/extract/mask/_base.py#L72,72,31,0,1,0,True
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/plugins/extract/mask/_base.py,https://github.com/deepfakes/faceswap/blame/master/plugins/extract/mask/_base.py#L146,146,11,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/plugins/extract/mask/_base.py,https://github.com/deepfakes/faceswap/blame/master/plugins/extract/mask/_base.py#L163,163,1,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/plugins/extract/mask/_base.py,https://github.com/deepfakes/faceswap/blame/master/plugins/extract/mask/_base.py#L167,167,17,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/plugins/extract/mask/_base.py,https://github.com/deepfakes/faceswap/blame/master/plugins/extract/mask/_base.py#L209,209,10,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/plugins/extract/mask/vgg_obstructed.py,https://github.com/deepfakes/faceswap/blame/master/plugins/extract/mask/vgg_obstructed.py#L14,14,9,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/plugins/extract/mask/vgg_obstructed.py,https://github.com/deepfakes/faceswap/blame/master/plugins/extract/mask/vgg_obstructed.py#L25,25,4,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/plugins/extract/mask/vgg_obstructed.py,https://github.com/deepfakes/faceswap/blame/master/plugins/extract/mask/vgg_obstructed.py#L34,34,4,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/plugins/extract/mask/vgg_obstructed.py,https://github.com/deepfakes/faceswap/blame/master/plugins/extract/mask/vgg_obstructed.py#L41,41,3,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/plugins/extract/mask/vgg_obstructed.py,https://github.com/deepfakes/faceswap/blame/master/plugins/extract/mask/vgg_obstructed.py#L47,47,1,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/plugins/extract/mask/vgg_obstructed.py,https://github.com/deepfakes/faceswap/blame/master/plugins/extract/mask/vgg_obstructed.py#L77,77,2,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/plugins/extract/mask/vgg_obstructed.py,https://github.com/deepfakes/faceswap/blame/master/plugins/extract/mask/vgg_obstructed.py#L85,85,28,0,1,0,True
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/plugins/extract/mask/vgg_obstructed.py,https://github.com/deepfakes/faceswap/blame/master/plugins/extract/mask/vgg_obstructed.py#L151,151,4,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/plugins/extract/mask/vgg_obstructed.py,https://github.com/deepfakes/faceswap/blame/master/plugins/extract/mask/vgg_obstructed.py#L157,157,9,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/plugins/extract/mask/vgg_obstructed.py,https://github.com/deepfakes/faceswap/blame/master/plugins/extract/mask/vgg_obstructed.py#L196,196,3,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/plugins/extract/mask/vgg_obstructed.py,https://github.com/deepfakes/faceswap/blame/master/plugins/extract/mask/vgg_obstructed.py#L201,201,6,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/plugins/extract/mask/unet_dfl.py,https://github.com/deepfakes/faceswap/blame/master/plugins/extract/mask/unet_dfl.py#L23,23,9,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/plugins/extract/mask/unet_dfl.py,https://github.com/deepfakes/faceswap/blame/master/plugins/extract/mask/unet_dfl.py#L34,34,5,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/plugins/extract/mask/unet_dfl.py,https://github.com/deepfakes/faceswap/blame/master/plugins/extract/mask/unet_dfl.py#L45,45,4,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/plugins/extract/mask/unet_dfl.py,https://github.com/deepfakes/faceswap/blame/master/plugins/extract/mask/unet_dfl.py#L52,52,2,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/plugins/extract/mask/unet_dfl.py,https://github.com/deepfakes/faceswap/blame/master/plugins/extract/mask/unet_dfl.py#L57,57,1,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/plugins/extract/mask/extended.py,https://github.com/deepfakes/faceswap/blame/master/plugins/extract/mask/extended.py#L11,11,8,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/plugins/extract/mask/extended.py,https://github.com/deepfakes/faceswap/blame/master/plugins/extract/mask/extended.py#L21,21,0,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/plugins/extract/mask/extended.py,https://github.com/deepfakes/faceswap/blame/master/plugins/extract/mask/extended.py#L24,24,2,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/plugins/extract/mask/extended.py,https://github.com/deepfakes/faceswap/blame/master/plugins/extract/mask/extended.py#L30,30,8,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/plugins/extract/mask/extended.py,https://github.com/deepfakes/faceswap/blame/master/plugins/extract/mask/extended.py#L41,41,1,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/plugins/extract/mask/extended.py,https://github.com/deepfakes/faceswap/blame/master/plugins/extract/mask/extended.py#L45,45,27,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/plugins/extract/mask/vgg_clear.py,https://github.com/deepfakes/faceswap/blame/master/plugins/extract/mask/vgg_clear.py#L14,14,9,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/plugins/extract/mask/vgg_clear.py,https://github.com/deepfakes/faceswap/blame/master/plugins/extract/mask/vgg_clear.py#L25,25,4,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/plugins/extract/mask/vgg_clear.py,https://github.com/deepfakes/faceswap/blame/master/plugins/extract/mask/vgg_clear.py#L34,34,4,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/plugins/extract/mask/vgg_clear.py,https://github.com/deepfakes/faceswap/blame/master/plugins/extract/mask/vgg_clear.py#L42,42,3,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/plugins/extract/mask/vgg_clear.py,https://github.com/deepfakes/faceswap/blame/master/plugins/extract/mask/vgg_clear.py#L48,48,1,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/plugins/extract/mask/vgg_clear.py,https://github.com/deepfakes/faceswap/blame/master/plugins/extract/mask/vgg_clear.py#L81,81,2,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/plugins/extract/mask/vgg_clear.py,https://github.com/deepfakes/faceswap/blame/master/plugins/extract/mask/vgg_clear.py#L89,89,28,0,1,0,True
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/plugins/extract/mask/vgg_clear.py,https://github.com/deepfakes/faceswap/blame/master/plugins/extract/mask/vgg_clear.py#L152,152,4,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/plugins/extract/mask/vgg_clear.py,https://github.com/deepfakes/faceswap/blame/master/plugins/extract/mask/vgg_clear.py#L158,158,9,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/plugins/extract/mask/vgg_clear.py,https://github.com/deepfakes/faceswap/blame/master/plugins/extract/mask/vgg_clear.py#L197,197,3,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/plugins/extract/mask/vgg_clear.py,https://github.com/deepfakes/faceswap/blame/master/plugins/extract/mask/vgg_clear.py#L202,202,4,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/plugins/extract/mask/components.py,https://github.com/deepfakes/faceswap/blame/master/plugins/extract/mask/components.py#L11,11,8,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/plugins/extract/mask/components.py,https://github.com/deepfakes/faceswap/blame/master/plugins/extract/mask/components.py#L21,21,0,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/plugins/extract/mask/components.py,https://github.com/deepfakes/faceswap/blame/master/plugins/extract/mask/components.py#L24,24,2,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/plugins/extract/mask/components.py,https://github.com/deepfakes/faceswap/blame/master/plugins/extract/mask/components.py#L30,30,8,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/plugins/extract/mask/components.py,https://github.com/deepfakes/faceswap/blame/master/plugins/extract/mask/components.py#L41,41,1,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/plugins/extract/mask/components.py,https://github.com/deepfakes/faceswap/blame/master/plugins/extract/mask/components.py#L45,45,17,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/plugins/extract/recognition/vgg_face2_keras.py,https://github.com/deepfakes/faceswap/blame/master/plugins/extract/recognition/vgg_face2_keras.py#L36,36,8,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/plugins/extract/recognition/vgg_face2_keras.py,https://github.com/deepfakes/faceswap/blame/master/plugins/extract/recognition/vgg_face2_keras.py#L49,49,4,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/plugins/extract/recognition/vgg_face2_keras.py,https://github.com/deepfakes/faceswap/blame/master/plugins/extract/recognition/vgg_face2_keras.py#L59,59,6,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/plugins/extract/recognition/vgg_face2_keras.py,https://github.com/deepfakes/faceswap/blame/master/plugins/extract/recognition/vgg_face2_keras.py#L79,79,4,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/plugins/extract/recognition/vgg_face2_keras.py,https://github.com/deepfakes/faceswap/blame/master/plugins/extract/recognition/vgg_face2_keras.py#L97,97,5,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/plugins/extract/recognition/vgg_face2_keras.py,https://github.com/deepfakes/faceswap/blame/master/plugins/extract/recognition/vgg_face2_keras.py#L118,118,12,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/plugins/extract/recognition/vgg_face2_keras.py,https://github.com/deepfakes/faceswap/blame/master/plugins/extract/recognition/vgg_face2_keras.py#L155,155,19,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/plugins/extract/recognition/vgg_face2_keras.py,https://github.com/deepfakes/faceswap/blame/master/plugins/extract/recognition/vgg_face2_keras.py#L205,205,5,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/plugins/convert/_config.py,https://github.com/deepfakes/faceswap/blame/master/plugins/convert/_config.py#L19,19,11,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/plugins/convert/_config.py,https://github.com/deepfakes/faceswap/blame/master/plugins/convert/_config.py#L33,33,10,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/plugins/convert/color/_base.py,https://github.com/deepfakes/faceswap/blame/master/plugins/convert/color/_base.py#L12,12,1,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/plugins/convert/color/_base.py,https://github.com/deepfakes/faceswap/blame/master/plugins/convert/color/_base.py#L19,19,3,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/plugins/convert/color/_base.py,https://github.com/deepfakes/faceswap/blame/master/plugins/convert/color/_base.py#L26,26,8,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/plugins/convert/color/_base.py,https://github.com/deepfakes/faceswap/blame/master/plugins/convert/color/_base.py#L38,38,1,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/plugins/convert/color/_base.py,https://github.com/deepfakes/faceswap/blame/master/plugins/convert/color/_base.py#L42,42,12,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/plugins/convert/color/seamless_clone.py,https://github.com/deepfakes/faceswap/blame/master/plugins/convert/color/seamless_clone.py#L19,19,22,0,0,0,False
